"regionUbigeo","provinciaUbigeo","regionNombre","provinciaNombre","pob2012","ide2012","identificacion2012","medicos2012","escolaridad2012","AguaDesague2012","electrificacion2012"
"200000","200400","PIURA","Morropón",159486,0.665331926546924,97.1180506010244,7.3392157971711,80.9295539070872,67.5796609422818,74.8066714944499
"200000","200500","PIURA","Paita",122725,0.71541954217056,99.263844255387,6.77692060154324,85.3579235793724,76.5215985799914,85.2715370012904
"200000","200600","PIURA","Sullana",309605,0.75480756182376,97.9271127107104,12.9206399125175,91.7214920720396,78.0362614779007,88.1845147970332
"200000","200700","PIURA","Talara",133148,0.808239346617554,99.0035661110018,17.2073924047839,97.9403976037552,84.5123407949905,93.9843814577229
"200000","200800","PIURA","Sechura",71075,0.674536933750877,97.9712436897968,5.9599382646703,79.839957831779,72.3870488516546,77.1369860610909
"210000","210100","PUNO","Puno",244692,0.748329496278199,98.9834417483902,18.5387800114588,93.59604360308,64.1132069812047,86.5740891206598
"210000","210200","PUNO","Azángaro",139092,0.571606371796419,98.7557216753973,2.90633567678743,81.0440279877879,39.6134546942905,61.5460887460879
"210000","210300","PUNO","Carabaya",87812,0.602238690281471,98.2288995932337,4.61877846288092,74.6275008949215,52.4479102066217,68.1170703411569
"210000","210400","PUNO","Chucuito",142711,0.603577898036587,98.6818416828844,3.69528411076132,88.2616249237507,37.3400827788151,71.3465927815744
"210000","210500","PUNO","El Collao",84865,0.614055375767182,99.4069855770268,4.23624202948155,92.4920324010051,34.7086831686863,73.3595833544039
"210000","210600","PUNO","Huancané",67726,0.586577571251961,98.58997586791,6.41997568574268,86.7474835627128,33.6600279210754,63.5913387980445
"210000","210700","PUNO","Lampa",51039,0.58387968926867,99.3094299718038,5.69167293815358,83.7245813522213,39.5906397288512,59.8290720178691
